ApplicationKey,ModelKey,EnvironmentKey,VirtualKey,TeamKey,CandidateKey,RowCount
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,8.623804074354514e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,1.4252200514331027e+19,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,1.4252200514331027e+19,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
3.1934721377068744e+18,1.4252200514331027e+19,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
4.422107264119351e+18,3.5919407474125486e+18,1.2030484768514497e+19,9.197396520324871e+18,1.180474217364753e+19,841705572777790592,1
1.8071709530452963e+19,9.524580141393482e+18,1.2030484768514497e+19,9.197396520324871e+18,7.432239658841088e+17,12544075227703922688,1
4.847446773019625e+18,3.974028441303413e+18,1.2030484768514497e+19,9.197396520324871e+18,1.185040210745942e+18,12544075227703922688,1
4.847446773019625e+18,7.397697892821142e+18,1.5562804468507034e+19,9.197396520324871e+18,1.185040210745942e+18,4320723658245943296,1
4.847446773019625e+18,7.397697892821142e+18,1.5562804468507034e+19,9.197396520324871e+18,1.185040210745942e+18,4320723658245943296,1
4.847446773019625e+18,8.623804074354514e+18,1.5562804468507034e+19,9.197396520324871e+18,1.185040210745942e+18,13532767226202687488,1
1.7004773942686763e+19,8.623804074354514e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,13532767226202687488,1
1.7004773942686763e+19,8.623804074354514e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,13532767226202687488,1
1.7004773942686763e+19,8.623804074354514e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,13532767226202687488,1
1.2313904705378066e+19,7.397697892821142e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,4320723658245943296,1
1.2313904705378066e+19,7.397697892821142e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,4320723658245943296,1
1.7004773942686763e+19,7.397697892821142e+18,8.670049507201332e+18,9.197396520324871e+18,1.180474217364753e+19,4320723658245943296,1
